LABEL,population_density,crash_rate
2393.30,0.0,0.0
2395.01,701.9272523936258,0.27909572983533354
2395.02,671.1394962945209,0.270929287455974
2396.01,825.6396068436743,0.5329070077271516
2396.02,973.6615808367388,0.2664535038635758
2397.01,911.79407751874,0.24869435463814973
2397.02,895.4340682704213,0.6400682739492212
2398.01,1045.8673259322782,0.4791566842357451
2398.02,827.1056264922438,0.0
2400.10,0.0,inf
2400.20,0.0,0.0
2402.00,0.0,0.0
2403.01,568.6013822280026,0.34843205574912894
2403.02,812.2325901430681,0.3318951211417192
2404.01,792.3516935590508,0.0
2404.02,603.1599568841942,0.2561475409836066
2405.00,0.0,inf
2406.00,0.0,inf
2407.00,0.0,inf
2408.00,0.0,0.0
2409.01,662.1307793913122,0.0
2409.02,466.80546198179803,0.0
2410.01,456.7560190062008,0.0
2410.02,503.01028828752,0.0
2411.10,0.0,inf
2411.20,0.0,0.0
2412.01,601.6787931508823,0.0
2412.02,385.3381514289969,0.2072538860103627
2413.00,0.0,0.0
2414.00,0.0,0.0
2420.00,0.0,0.0
2421.00,0.0,0.0
2422.01,908.0845595278336,0.0
2422.02,628.1373201204176,0.0
2423.00,0.0,0.0
2426.00,0.0,inf
2427.00,0.0,inf
2430.01,870.0786931956634,0.0
2430.02,645.2030523368159,0.0
2431.00,0.0,0.0
2611.02,46.615632140098576,0.0
2611.03,76.91297218481554,0.0
2611.04,33.78313006724595,0.0
2612.00,0.0,inf
2621.00,0.0,inf
2622.00,0.0,0.0
2623.01,21.175341758123757,0.0
2623.02,89.15869600952823,0.0
2623.03,100.35652491723533,0.3541076487252125
2624.00,0.0,inf
2625.01,211.62044084942778,0.0
2626.01,87.71230420801763,0.0
2640.00,0.0,inf
2641.02,694.7657695370261,0.0
2641.03,1107.4867889624174,0.0
2643.03,1159.715316256029,0.0
2643.04,1032.5241662164808,0.0
2643.05,312.45590013954615,0.0
2643.06,441.27800593824094,0.0
2651.00,0.0,0.0
2652.01,527.3827533140835,0.0
2652.03,597.2072447493518,0.0
2652.04,513.4183747600325,0.0
2653.01,756.07917889376,0.0
2653.03,2804.7713610807514,0.0
2653.04,2190.275614505273,0.0
2653.06,1799.3818940614376,0.5537098560354374
2653.07,1027.8165418885956,0.0
2654.10,0.0,0.0
2654.20,0.0,0.0
2655.21,1124.1640884337767,0.0
2655.22,858.1113160450543,0.0
2655.23,627.4596901145981,0.0
2655.24,599.8099166608466,0.0
2656.01,454.0097690730703,0.0
2656.02,845.5091255095926,0.0
2657.01,199.84487215463452,0.0
2657.02,768.9551227625298,0.643707756678468
2671.01,554.4768916362175,0.0
2671.02,443.40620681560233,0.0
2672.01,438.6122125774997,0.3531073446327684
2672.02,609.6189228244499,0.0
2673.00,0.0,inf
2674.03,1411.6740044242192,0.0
2674.04,1158.505355911043,0.0
2674.05,1053.4393965182169,0.0
2674.06,834.2381154866198,0.0
2675.02,701.1911297648803,0.0
2675.03,1042.1439150763174,0.4512635379061372
2675.04,1293.3208622034094,0.0
2676.00,0.0,inf
2677.00,0.0,0.0
2678.00,0.0,0.0
2679.01,257.7273380700672,0.0
2679.02,430.9263791343788,0.0
2690.00,0.0,inf
2691.00,0.0,0.0
2693.00,0.0,inf
2695.00,0.0,0.0
2696.01,964.7996864966279,0.0
2696.02,708.7863485683376,0.0
2697.00,0.0,0.0
2698.00,0.0,0.0
2699.03,1141.3778808406937,0.0
2699.05,871.9338394320879,0.0
2699.06,1339.0899301225506,0.0
2699.07,856.8862357798462,0.0
2699.08,1063.0092367638479,0.0
2699.09,1141.7497675968016,0.0
2701.01,445.52569813111813,0.0
2701.02,1019.3081620392026,0.0
2702.00,0.0,inf
2703.00,0.0,inf
2711.00,0.0,0.0
2712.00,0.0,inf
2713.00,0.0,0.0
2714.00,0.0,0.0
2715.00,0.0,0.0
2716.00,0.0,0.0
2717.02,564.5074948662472,0.0
2717.03,564.4012859489021,0.0
2717.04,509.5025145751486,0.0
2718.01,651.9656096062948,0.29691211401425177
2718.03,1295.624534408743,0.0
2718.04,610.7231636441297,0.0
2719.01,473.9873718580322,0.5955926146515784
2719.02,400.7806667355138,0.25081514923501375
2721.00,0.0,inf
2722.01,722.4857337690071,0.0
2722.02,910.4730618358195,0.3295978905735003
2723.01,502.17297366195845,0.0
2723.02,695.0193306682382,0.0
2731.00,0.0,0.0
2732.00,0.0,inf
2733.00,0.0,inf
2734.04,647.8164545529136,0.0
2736.00,0.0,inf
2737.00,0.0,inf
2738.00,0.0,0.0
2741.00,0.0,inf
2751.01,252.35231246994263,0.0
2751.02,602.0720964310517,0.0
2752.00,0.0,0.0
2753.11,345.4066871502804,0.0
2753.12,230.84344432553792,0.0
2753.13,340.5328783086947,0.27909572983533354
2754.00,0.0,0.0
2755.00,0.0,0.0
2756.03,252.05724389858446,0.0
2756.04,622.6822007530733,0.0
2756.05,256.98696653886367,0.34746351633078526
2760.00,0.0,0.0
2761.01,974.7751842093476,0.0
2761.02,474.6328906396727,0.0
2764.00,0.0,0.0
2765.00,0.0,0.0
2766.01,170.10287596381627,0.243842965130456
2766.05,961.4452248100877,0.0
2766.06,1449.4765746475916,0.0
2766.07,559.4462993778892,0.0
2766.08,483.2237369726507,0.0
2770.00,0.0,0.0
2771.00,0.0,0.0
2772.00,0.0,0.0
2774.00,0.0,0.0
2780.01,135.14045230495273,0.0
2911.10,0.0,0.0
2911.20,0.0,0.0
2911.30,0.0,0.0
2912.10,0.0,inf
2912.20,0.0,inf
2913.00,0.0,0.0
2920.01,118.71035321002547,0.0
2920.02,390.3117569088094,0.0
2932.03,555.563380587314,0.0
2932.04,567.4309608806642,0.0
2932.05,492.86526917516875,0.0
2932.06,600.7734911291782,0.0
2933.01,280.9948518650826,0.0
2933.02,373.11848098842904,0.0
2933.04,782.2899894343642,0.0
2933.06,365.87039209480815,0.0
2933.07,694.0318138300148,0.0
2941.10,0.0,0.0
2941.20,0.0,0.0
2942.00,0.0,0.0
2943.01,364.51220664157995,0.0
2943.02,496.3458524215154,0.0
2944.10,0.0,inf
2944.21,371.7011068965822,0.0
2945.10,0.0,0.0
2945.20,0.0,0.0
2946.10,0.0,0.0
2946.20,0.0,0.0
2947.01,142.57229765068178,1.1144130757800892
2948.10,0.0,inf
2948.20,0.0,inf
2948.30,0.0,inf
2949.00,0.0,0.0
2951.03,229.33569114218483,0.196811651249754
2962.10,0.0,0.0
2962.20,0.0,inf
2963.00,0.0,0.0
2964.01,305.6509712058419,0.0
2964.02,281.96419805386427,0.0
2965.00,0.0,inf
2966.00,0.0,inf
2969.01,632.2701111642585,0.23798191337458352
2969.02,902.6834124154851,0.20868113522537562
2970.01,229.9313421730275,0.0
2970.02,546.1837279075122,0.0
2971.10,0.0,0.0
2971.20,0.0,0.0
2972.01,911.497550998579,0.0
2972.02,663.3661257729409,0.0
2975.02,251.28861095251565,0.0
2976.02,533.818665969999,0.0
3001.00,0.0,0.0
3002.00,0.0,inf
3003.01,87.44034495215527,0.0
3004.00,0.0,0.0
3005.01,214.60807191306603,0.3435245620061835
3005.03,426.04559820038304,0.0
3006.01,743.64635826395,0.16952025767079165
3006.02,197.8838161692024,0.0
3007.01,35.53926743261784,0.0
3007.02,44.06189007326956,0.0
3008.00,0.0,inf
3009.01,73.17219860002679,0.18264840182648404
3009.02,43.86283196214678,0.0
3010.00,0.0,inf
3011.00,0.0,0.0
3012.03,639.4896429611548,0.0
3012.04,1069.0143959096047,0.0
3012.05,249.66282539320542,0.0
3012.06,617.9502618980499,0.18148820326678763
3013.00,0.0,0.0
3014.00,0.0,0.0
3015.01,272.8626454612621,0.5636978579481398
3015.02,1007.3847518185107,0.0
3016.01,221.61730869508958,0.1855976243504083
3016.02,341.46046548818873,0.5468963631391851
3017.01,265.28420041997396,0.7515971439308531
3017.02,674.6374086290859,0.16611295681063123
3018.01,722.5521109370213,0.17777777777777778
3018.02,1047.9201033928991,0.0
3019.01,785.8497584251083,0.0
3019.02,474.67943947555506,0.30665440049064707
3020.02,742.0968871161101,0.49800796812749004
3020.03,1465.0194293205388,0.0
3020.04,1143.9860005430814,0.2390057361376673
3021.02,526.2492381508741,0.0
3021.03,842.6868293076708,0.0
3021.04,574.4886726047748,0.28401022436807727
3022.01,694.1086510068275,0.26896180742334586
3022.02,894.3033382499651,0.0
3023.01,499.30858504775017,0.7968127490039841
3023.02,769.7800944742326,0.0
3024.01,519.7272028286775,0.0
3025.03,1131.5249890367713,0.0
3025.04,866.7882467007628,0.0
3025.05,688.4862000591434,0.0
3025.06,347.0234826099818,0.0
3101.00,0.0,0.0
3102.01,429.1922846444495,0.0
3102.02,483.8654063393616,0.0
3103.00,0.0,0.0
3104.00,0.0,0.0
3105.01,174.83824930081002,0.0
3106.01,587.4697403027665,0.1538935056940597
3106.02,285.2026377100877,0.3656307129798903
3107.01,437.9186041151846,0.0
3107.03,492.2190729279874,0.0
3107.04,838.6219481234347,0.2237136465324385
3107.05,422.0547076718641,0.3952569169960474
3108.00,0.0,inf
3109.00,0.0,inf
3110.00,0.0,inf
3111.00,0.0,inf
3112.00,0.0,inf
3113.00,0.0,inf
3114.00,0.0,inf
3115.00,0.0,0.0
3116.01,160.58176024407652,0.33932813030200204
3116.02,380.20654403419013,0.0
3117.00,0.0,inf
3118.01,447.83350314359296,0.0
3118.02,473.61013446917525,0.47619047619047616
3201.01,464.4896552630978,0.0
3201.02,278.98653363780875,0.0
3202.01,410.1622604169205,0.49285362247412523
3202.02,345.1603435911805,0.16666666666666666
3203.00,0.0,inf
4002.05,9.637700882048291,0.4035512510088781
4002.06,153.06920283481477,0.0
4002.07,85.51362604604213,0.0
4002.08,156.80933110402808,0.0
4002.09,61.99941472471315,0.0
4003.04,245.7545873163849,0.0
4004.02,88.69257906598581,0.0
4004.03,29.16903036880698,0.0
4004.04,23.216822326230325,0.7427581084426839
4005.01,14.99713492798559,0.0
4006.02,263.83208963574464,0.45641259698767683
4006.03,50.02832180450753,0.0
4006.05,134.20297409523604,0.0
4008.01,179.68290715607145,0.43258832011535686
4010.01,168.27103978676965,0.0
4010.02,272.65031300392536,0.0
4011.01,175.47946375171506,0.3511852502194908
4011.02,295.1381576017534,0.24551927326295114
4012.01,143.2578099258236,0.2768549280177187
4012.02,126.79802332084745,0.6906077348066298
4012.03,232.03180550710897,0.0
4013.03,35.891707372376025,0.44603033006244425
4013.04,46.433886003160524,0.2024701356549909
4013.11,150.33175570682556,0.5777841976021956
4013.12,155.91045379319692,0.21222410865874364
4015.00,0.0,0.0
4016.01,194.18277664930537,0.36845983787767134
4016.02,255.32474689832523,0.5385996409335727
4017.05,159.25196183923242,0.0
4017.06,339.76570034022785,0.0
4017.07,379.7257664075907,0.11618450098756826
4018.01,119.18066386536577,0.0
4018.02,141.08223925220415,0.0
4019.01,221.58235411460913,0.9768009768009768
4019.02,213.08183182774587,0.983445336830028
4020.01,262.7215171304671,0.0
4020.02,220.93203675020928,0.5082592121982211
4021.01,379.26054043793846,0.20593080724876442
4021.02,207.62669924112595,0.19470404984423675
4022.00,0.0,inf
4023.01,381.5454351446206,0.0
4023.03,371.8011551923503,0.5292405398253506
4023.04,525.164886815245,1.0147133434804667
4024.03,238.89131599745852,0.5740528128587831
4024.04,37.28985569211493,0.0
4024.05,222.50618577084214,0.0
4024.06,366.10528663022603,0.0
4025.01,444.0728731730138,0.20593080724876442
4025.03,460.1204543786286,0.23094688221709006
4025.04,355.139502217236,0.43572984749455335
4026.01,256.2434394173252,1.051156271899089
4026.02,360.5985502449521,0.2065688907250568
4027.02,306.0871025278622,0.607656471541422
4027.03,468.53423187555535,0.0
4027.05,386.00004526106363,0.0
4027.06,320.0549417064895,0.0
4028.01,221.31394452375486,0.461361014994233
4028.03,512.514499894218,0.0
4028.04,292.1273128566045,0.0
4029.02,347.2011934732997,0.14501160092807425
4029.03,214.03041288935657,0.0
4029.04,175.967359969837,0.2766251728907331
4030.00,0.0,inf
4033.05,145.34739299926403,0.0
4033.16,223.6999249197184,0.0
4033.17,114.21772876755993,0.19409937888198756
4033.18,162.966968033238,0.0
4033.19,174.9032386082907,0.9510223490252021
4033.20,0.0,inf
4033.21,78.7046810763653,0.0
4033.23,165.01819048126393,0.0
4033.24,69.44711289912749,0.0
4033.25,26.340359863085176,0.0
4033.26,112.78077128169018,0.0
4033.27,25.398939665495096,0.0
4033.28,177.54206554851785,0.18751171948246764
4034.01,198.82329353923436,0.0
4034.02,173.4368199939951,0.6167129201356768
4034.03,123.4102096530947,0.0
4034.04,85.47374145218559,0.9090909090909091
4034.07,44.53516741245832,0.0
4034.08,180.66268122986332,0.16223231667748214
4034.09,77.28688291910807,0.25660764690787785
4035.00,0.0,0.0
4036.01,124.41315317449254,0.0
4037.02,227.15151029403034,0.0
4037.03,205.88734954978034,0.0
4037.21,272.4463718090624,0.0
4037.22,280.11223360123,0.0
4038.01,276.58519030768963,0.0
4038.02,443.2547697227355,0.0
4039.01,219.80114281764762,0.0
4039.02,230.83363666310947,0.1904761904761905
4040.00,0.0,inf
4041.00,0.0,inf
4042.01,355.68902946263523,0.0
4042.03,600.0114049773563,0.0
4043.01,524.904236316103,0.0
4043.02,363.92705025303127,1.243781094527363
4044.01,249.92746953631266,0.0
4044.02,127.62212112237809,0.21626297577854672
4045.01,313.9544880704001,0.3675119441381845
4045.03,422.6768048630064,0.0
4045.04,669.3972694177816,0.0
4046.00,0.0,inf
4047.01,312.199767124379,0.0
4047.02,385.0283992472233,0.0
4047.03,232.00984547839536,0.0
4048.04,414.1537327063605,0.0
4048.05,605.0005357251342,1.026694045174538
4048.06,354.860621699149,0.17117425539198902
4049.01,436.3589392190058,0.0
4049.02,448.88541598240255,0.0
4049.03,456.0345527850855,0.0
4050.01,292.5569253273455,0.18635855385762207
4050.02,343.3558636561354,0.0
4051.01,444.7960950892364,0.0
4051.02,468.4809768164709,0.6185567010309277
4052.01,370.94262845384293,0.5534034311012728
4052.02,410.11084776551775,0.2376425855513308
4052.03,392.4522085147708,0.3291639236339697
4053.01,335.0999298917817,0.0
4053.02,294.38627175373784,0.0
4054.00,0.0,inf
4055.00,0.0,inf
4056.00,0.0,inf
4057.01,323.6854892158928,0.5499037668408029
4057.02,348.1313144062072,0.0
4058.00,0.0,inf
4059.00,0.0,0.0
4060.00,0.0,0.0
4061.01,214.5754249271476,0.9357454772301934
4061.03,336.72151668220937,0.0
4062.01,424.2821776095314,0.0
4063.00,0.0,inf
4064.13,187.13913533220588,0.15629884338855893
4065.00,0.0,inf
4066.01,237.76038240122347,0.3970617431010522
4066.02,273.1703485714124,0.0
4067.01,315.0223144402119,0.0
4067.02,231.00276046339155,0.2849408747684855
4068.01,264.72429438661084,0.0
4069.03,346.0755917563121,0.0
4070.01,555.6980711419271,0.0
4070.02,98.14594276904731,0.2965599051008304
4071.01,353.1189839309025,0.0
4071.02,545.2621451283889,0.0
4072.01,491.88300247030674,0.0
4072.02,354.1873318787575,0.3244646333549643
4073.01,352.25416903739983,0.26652452025586354
4073.02,415.26170350310144,0.0
4074.00,0.0,inf
4075.01,348.2702039750838,0.47158688988446124
4075.02,352.28208001737727,0.0
4076.01,499.8384792738871,0.4758505829169641
4076.02,400.19403182799726,0.0
4077.01,359.4223642967024,0.22634676324128564
4077.02,303.3257926613339,0.0
4078.01,446.31231542153137,0.0
4078.02,95.08414541560096,0.6236357966947302
4079.01,391.16680070982613,0.23164234422052352
4079.02,322.07563429258124,0.0
4080.03,319.00259945734314,0.0
4080.04,360.81727590672466,0.0
4080.05,135.3227400876586,0.0
4080.06,108.4109240595985,0.0
4081.33,526.3840513650067,0.16700066800267202
4081.34,277.5470858984509,0.0
4081.35,357.2090980439797,0.0
4081.36,342.3176787289196,0.0
4081.37,458.3731437403931,0.0
4081.38,507.4934006160899,0.0
4081.39,530.3623118728354,0.2233139794551139
4081.40,0.0,0.0
4081.41,336.8471379401466,0.0
4082.12,154.77562345727745,0.8421052631578948
4082.13,347.2747340104254,0.6912044237083118
4083.01,202.48477379953633,0.6753334458889076
4083.02,91.62278704490996,0.2985074626865672
4083.03,203.95590983922528,0.0
4084.01,348.90504959135603,0.0
4084.02,50.473399527409455,0.0
4085.03,153.01142927938156,0.0
4085.04,354.99350570607504,0.18456995201181248
4085.05,110.76636666976516,0.0
4086.23,301.5697821712102,0.6416426050689765
4086.24,205.71654834044332,0.3274394237066143
4086.25,167.45098551013476,0.0
4086.26,140.57500571423782,0.2646903123345686
4086.27,78.05419604235564,0.0
4086.28,220.14756834181838,0.0
4086.29,160.82867466447757,0.0
4086.31,315.4440269737098,0.0
4087.03,30.112694723214812,0.1802776275464215
4087.05,266.9399358637235,0.3610108303249097
4087.07,122.0670484710062,0.0
4087.22,187.2502837896013,0.0
4087.24,946.2739044558389,0.5519779208831647
4087.25,279.26026493627245,0.341646737273659
4088.00,0.0,inf
4089.00,0.0,inf
4090.00,0.0,inf
4091.00,0.0,inf
4300.03,37.714435474718314,0.0
4300.04,276.16607518739534,0.6004202942059441
4300.05,342.8624091450358,0.0
4301.01,234.2902995108621,0.5978477481068154
4301.02,353.7801730278323,0.0
4302.00,0.0,0.0
4303.01,17.839375736567092,0.0
4303.02,232.81842028364954,0.20580366330520683
4304.00,0.0,inf
4305.01,89.28650554122261,0.0
4305.02,204.94733248894445,0.0
4306.00,0.0,inf
4307.01,157.61519309945464,0.19708316909735907
4307.21,75.00246909478078,1.8165304268846503
4307.23,969.3825227042389,0.0
4307.24,803.9974351042471,0.3985651654045437
4308.01,393.17221016091673,0.138217000691085
4308.02,200.25837721651484,0.0
4308.03,207.17080639615247,0.39377830281551485
4309.01,332.63523958005686,0.23986567522187574
4309.02,403.1420852497114,0.0
4310.02,210.84817619220516,0.6510416666666666
4310.03,517.2179299145291,0.2103491796381994
4310.04,342.6443961872907,0.2991325157044571
4311.00,0.0,inf
4312.00,0.0,0.0
4313.00,0.0,0.0
4314.00,0.0,inf
4315.01,346.69134485050307,0.0
4315.02,208.12259469339583,0.0
4316.00,0.0,inf
4317.01,178.75866857687714,0.6326111023248459
4318.00,0.0,inf
4319.00,0.0,inf
4320.01,287.5870363232166,0.0
4320.02,333.30496202937513,0.0
4321.01,380.70891890588115,0.0
4321.02,272.1412987981932,0.5475451724767294
4322.01,358.264148926335,0.0
4322.02,249.49804239105345,0.8465011286681715
4323.00,0.0,inf
4324.01,368.93534196495693,0.4742708086317287
4324.02,330.5100550192278,0.3718854592785422
4325.01,365.4555902713937,0.0
4325.02,227.51780970889513,0.23201856148491878
4326.01,426.74259777983616,0.3099333643266698
4326.02,389.3415096584251,0.6724949562878278
4327.00,0.0,inf
4328.01,262.9659641218311,0.0
4328.02,844.6805097790163,0.3711263685284839
4329.01,349.20937139188766,0.0
4329.02,255.4985227903999,0.0
4331.03,298.95076108935115,0.5968367651447329
4332.00,0.0,inf
4333.02,199.78629216425145,2.177463255307567
4333.04,470.49039883000114,0.0
4333.05,829.3915531791265,0.0
4333.06,653.7137742973171,0.0
4333.07,602.9853932166278,0.0
4334.02,768.6921799162711,0.2166377816291161
4334.03,638.8407737237995,0.823045267489712
4335.05,483.34476633205173,0.0
4335.06,203.18545176421253,1.9558535903883767
4336.01,402.2598380687886,0.4104247896572953
4336.02,253.18207610301803,0.0
4338.03,253.19746536498124,0.30864197530864196
4338.04,281.2551445469418,0.21829294913774286
4339.01,696.0139804188998,0.7406035919274209
4339.03,554.7184072080934,0.5522827687776142
4340.01,392.2614527609417,0.44140366365040834
4340.03,357.14756085939973,0.0
4340.04,425.6941326916048,0.31887755102040816
4341.00,0.0,inf
4600.01,33.11537775827775,0.0
4600.02,162.76769224279863,0.0
4601.01,92.1187748926167,0.0
4602.00,0.0,inf
4603.01,90.26620712923003,0.0
4603.02,311.31997675136313,0.4546487838145033
4604.01,18.9150151214245,0.9149130832570906
4605.01,65.30078280669164,0.0
4605.02,170.95103584923567,0.0
4606.01,100.14887770148295,0.7627765064836003
4607.00,0.0,inf
4608.00,0.0,inf
4609.00,0.0,0.0
4610.00,0.0,inf
4611.00,0.0,inf
4612.00,0.0,0.0
4613.00,0.0,inf
4614.00,0.0,0.0
4615.01,329.3219556435498,0.0
4615.02,479.848643218504,0.0
4616.00,0.0,inf
4617.00,0.0,inf
4619.01,492.46537460513935,0.21468441391155002
4619.02,222.89084747797355,0.499001996007984
4620.01,781.2788005599225,0.46479200557750405
4620.02,649.6778922408416,0.2795638803466592
4621.00,0.0,inf
4622.01,625.6226148251734,0.5532503457814661
4622.02,524.1671613189894,0.0
4623.01,576.419134867155,0.25484199796126406
4623.02,447.5965884594991,0.8883624518803672
4624.00,0.0,inf
4625.00,0.0,inf
4626.00,0.0,0.0
4627.00,0.0,inf
4628.00,0.0,0.0
4629.00,0.0,inf
4630.00,0.0,0.0
4631.03,141.74465357445038,0.17834849295523456
4632.00,0.0,0.0
4633.00,0.0,0.0
4634.00,0.0,0.0
4635.00,0.0,inf
4636.01,625.1295544047222,0.32025620496397117
4636.02,590.5361919842095,0.508819538670285
4637.00,0.0,inf
4638.00,0.0,inf
4639.00,0.0,inf
4640.00,0.0,inf
4641.01,64.96626560027646,0.0
4641.02,131.9223114189759,0.0
4642.00,0.0,inf
4800.02,254.34759810724054,0.0
4800.11,430.5155419610588,0.0
4800.12,344.0713551418309,0.0
4801.01,335.56119212102607,0.0
4801.02,299.27484833568985,0.7581501137225171
4802.01,226.9190564249571,0.0
4802.02,166.30555810223996,0.0
4803.02,353.0642974347611,0.0
4803.03,910.4777683490927,0.0
4803.04,881.9493906675305,0.0
4804.00,0.0,0.0
4805.00,0.0,inf
4806.01,531.7395722741234,0.2472799208704253
4806.02,241.35262721366746,0.23245002324500233
4807.02,192.17497320858817,0.6665185514330149
4807.03,333.4292915381405,0.0
4807.04,354.0204227234559,0.49079754601227
4808.02,173.8490853584614,0.0
4808.03,257.62253687703736,0.0
4808.04,518.0481889819107,0.21390374331550802
4809.01,380.93508083908523,0.0
4809.02,725.8849551404799,0.0
4809.03,332.0562109003958,0.0
4810.01,405.5589982500422,0.0
4810.02,571.2333834459623,0.0
4811.01,446.6542985009828,0.0
4811.02,543.6563943313522,0.5550929780738274
4811.03,349.3140419160601,0.18814675446848542
4812.01,359.9233486742232,0.25
4812.03,403.2140998013151,0.14775413711583923
4813.00,0.0,0.0
4814.01,418.3374955415921,0.18406037180195103
4814.03,359.0591691667993,0.6385696040868455
4814.04,350.74948214941435,0.2585983966899405
4815.00,0.0,0.0
4816.03,507.24133176358094,0.0
4816.04,623.7802211127001,0.0
4816.05,341.40663806978216,0.3557452863749555
4816.06,529.7994048611762,0.0
4817.11,913.1814645053613,0.0
4817.12,653.5872236325347,0.0
4817.13,543.4420377418909,0.0
4817.14,529.7679962751561,0.7707129094412332
4818.00,0.0,0.0
4819.01,281.7599380685435,0.17979144192736424
4819.02,347.20369015984676,0.0
4820.01,83.49454957381053,0.0
4820.02,254.66171311454735,0.0
4821.01,364.8458531509368,0.8839779005524862
4821.02,278.7919642353241,0.0
4822.01,463.38344673489803,0.5185377236193932
4822.02,781.4481924822763,0.36757948906451016
4823.01,516.3144944491769,0.0
4823.03,450.5365553045308,0.209819555182543
4823.04,431.49412248459,0.6951685783802573
4824.01,403.80966811183566,0.0
4824.03,314.33735557206234,0.0
4824.04,339.27569706334583,0.5832604257801108
4825.02,510.4457221909569,0.0
4825.03,510.18201054293394,0.2495632642874969
4825.21,323.5609560224679,0.18570102135561745
4825.22,235.67216392590427,0.0
4826.00,0.0,inf
4827.01,291.3957657692648,0.5186721991701245
4827.02,309.398705325692,0.4180602006688963
4828.01,112.29750412929607,0.2613695765812859
5001.00,0.0,0.0
5002.02,71.88282813719668,0.20329335230737955
5002.03,206.45398342624247,0.0
5002.04,41.246590314087925,0.0
5003.00,0.0,inf
5004.02,324.0803919656603,0.42918454935622313
5004.03,162.14799170430575,0.0
5004.04,348.85432742587494,0.0
5005.00,0.0,0.0
5006.00,0.0,inf
5007.00,0.0,inf
5008.00,0.0,inf
5009.00,0.0,inf
5010.01,390.94268772763303,0.0
5010.02,289.9866506732017,0.0
5012.00,0.0,0.0
5013.01,320.13156343196374,0.0
5013.02,368.4283245375879,0.22055580061755622
5014.00,0.0,inf
5015.01,28.732962597495533,0.0
5015.03,625.4201868811225,0.0
5015.04,413.3273316920258,0.3014772384684956
5016.00,0.0,0.0
5017.00,0.0,inf
5018.02,385.66041099720945,0.31065548306927615
5018.03,735.4208792856554,0.42643923240938164
5018.04,372.25319060326126,0.9376465072667605
5019.00,0.0,0.0
5020.03,386.1283990238108,0.0
5020.04,257.1424110100416,0.2706359945872801
5020.05,391.39514734245586,0.22768670309653916
5021.00,0.0,inf
5022.00,0.0,0.0
5023.03,327.8418942271164,0.24304289707133309
5024.01,498.5606323544176,0.19708316909735907
5024.02,355.7685403765824,0.0
5025.00,0.0,inf
5026.02,307.19882607165874,0.23934897079942558
5026.03,313.77729187329317,0.0
5026.04,348.3247606028189,0.0
5027.00,0.0,inf
5028.01,268.9301634661306,0.31012560086835167
5029.01,406.4647696073999,0.0
5030.00,0.0,inf
5031.03,477.18447834972613,0.0
5031.04,398.2622227677948,0.0
5031.05,283.90451830081537,0.2946375957572186
5031.06,397.8574963287671,0.25246149962130776
5032.01,267.88271370815016,0.0
5032.02,343.37519537298624,0.23713540431586436
5033.01,292.4750896829283,0.29103608847497087
5033.02,364.7776161137281,0.16474464579901152
5034.01,339.98806015631226,0.0
5034.02,220.84884170214863,0.5201560468140441
5035.01,416.75105294056806,0.2893099956603501
5035.02,291.7666370475132,0.2602811035918792
5036.01,276.42568662855075,0.0
5036.02,106.51128109466019,0.7923930269413629
5037.01,392.8405956330479,0.2042483660130719
5037.02,288.1425585413837,0.19361084220716362
5037.04,269.60569697399916,0.0
5037.05,231.20589193010073,0.34153005464480873
5038.01,269.75097253171646,0.0
5038.02,363.61208770392153,0.19282684149633628
5039.01,227.60061120080724,0.0
5039.02,89.30626506472088,0.19743336623889435
5040.01,344.35515636481233,0.0
5040.02,320.81871037321514,0.0
5041.01,386.35633673550814,0.0
5042.00,0.0,inf
5300.05,139.43507306954845,0.2915451895043732
5300.06,660.6992533367904,0.4257130693912303
5300.07,123.44862155975228,0.0
5301.01,473.9042868138389,0.19368584156498161
5301.02,338.4754534832684,0.2075980900975711
5302.02,213.5141054159273,0.0
5302.03,353.5458125749262,0.35676061362825545
5302.04,517.95499647718,0.2677376171352075
5303.01,333.92594037870174,0.47619047619047616
5303.02,671.8028025703126,0.6463079657456778
5304.00,0.0,0.0
5305.00,0.0,0.0
5306.03,333.3575646583938,0.0
5307.00,0.0,0.0
5308.01,714.3761522825056,0.0
5308.02,528.885915391413,0.0
5309.01,827.083141667964,0.0
5309.02,665.1456550015565,0.0
5310.00,0.0,inf
5311.01,600.9035383414138,0.0
5311.02,452.60872138787613,0.0
5312.01,699.246976295547,0.23923444976076555
5312.02,933.1425625173222,0.22256843979523705
5313.01,638.722440377677,0.1834862385321101
5313.02,586.5544773694019,0.0
5315.02,684.4573234974243,0.6232471174820816
5315.03,195.36003992030257,1.2269938650306749
5315.04,737.2569993980021,0.5012531328320802
5316.02,776.4797208451513,0.0
5316.03,745.4840326040861,0.2871088142405972
5316.04,776.3903325640904,0.6525285481239804
5317.01,787.1229249052768,0.5557613931085588
5317.02,667.8519241362862,0.20695364238410596
5318.00,0.0,inf
5319.01,803.0914778146789,0.0
5319.02,527.0662620719851,0.24912805181863476
5320.01,215.00357775680135,1.2767315671879989
5320.02,373.1666853967364,0.29868578255675027
5321.01,469.6686428666347,0.2754820936639118
5321.02,332.2306743825795,0.27359781121751026
5322.00,0.0,inf
5323.02,130.3575715399733,0.2163565556036348
5323.03,50.464242172406756,0.7297494526879105
5323.04,45.510028830832546,1.0080645161290323
5325.00,0.0,inf
5326.05,784.8094417716164,0.9027307605506658
